Year,Border,Date,Measure,Port Name,State,Value
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1179935
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1180816
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1184313
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1059988
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1141663
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1119092
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1094226
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1080190
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,996479
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1011822
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,942982
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,847972
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1000999
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,916866
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,967301
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,971669
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1035716
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,1002249
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,936520
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,947055
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,890830
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,Otay Mesa,CA,911889
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1709091
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1704128
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2062972
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2111922
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2193520
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2103361
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1920544
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2148006
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2127967
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2222411
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2128210
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2260433
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2269563
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2072821
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2130319
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2078382
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2184056
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2029911
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1899427
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2047400
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2003746
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2097239
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2005386
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2138861
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2031778
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1877128
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1996291
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1883199
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2003826
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1847403
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1676754
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1975085
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1960771
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2026742
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1983329
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2164841
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2125264
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1882513
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2064689
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1990602
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2133145
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2065547
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1872429
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2153400
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2152137
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2196649
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2202496
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2245201
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2212710
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2098589
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2160536
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1853285
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1969155
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1985438
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,1731228
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2045733
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2078570
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2148620
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2176784
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2298255
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2260539
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2194994
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2256125
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2198715
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,San Ysidro,CA,2470347
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,141394
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,132336
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,138427
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,136101
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,143518
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,140088
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,129390
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,146319
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,146734
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,152398
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,147170
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,154023
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,156450
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,146814
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,152106
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,151320
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,154136
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,146662
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,140389
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,153150
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,148385
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,165062
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,135280
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,180945
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,170783
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,160320
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,172995
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,166217
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,168225
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,156471
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,142673
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,167637
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169162
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169383
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,170617
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,193536
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,184713
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169148
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,177888
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,165297
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,173292
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169421
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,156538
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,179302
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,178571
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,182871
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,178559
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,190807
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,182937
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,180380
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,181776
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169669
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,179314
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169601
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,151542
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,182168
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,169766
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,163519
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,149588
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,149256
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,162108
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,165158
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,157106
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,158979
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,Tecate,CA,166099
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,55294
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,50207
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,50823
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,52227
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60676
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,52060
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,49642
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,58975
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,53142
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,58770
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,57820
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,61190
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,61898
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,53814
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,55739
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,57099
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,64554
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,57674
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,53844
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63558
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,54147
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,58452
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,59526
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,67353
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63724
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,58886
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60451
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,59871
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,66374
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,61094
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,52048
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60110
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60852
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63164
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60750
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,71260
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,66553
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,61459
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,61577
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60523
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,67399
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,59743
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,53236
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,64260
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,60328
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63379
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63000
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,72933
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,66086
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63203
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,59996
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,62236
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,69026
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,62338
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,54764
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,64898
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,67427
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,69195
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,66766
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,78429
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,69377
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,67288
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,67338
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,63763
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,Columbus,NM,78551
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,102651
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,76717
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,81560
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,103695
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,115458
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,96633
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,72012
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,99176
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,92200
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,97922
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,93788
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,124882
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,117404
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,84940
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,96415
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,104770
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,119821
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,106817
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,78276
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,108390
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,96382
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,118973
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,111164
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,148485
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,129330
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,105514
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,115433
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,116240
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,135476
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,117149
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,77221
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,102118
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,119132
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,100779
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,109009
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,147082
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,118579
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,97870
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,106385
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,119604
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,143157
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,111718
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,83891
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,113797
